Date,SJC,Gold-global(USD),Gold-global(VND),Spread,VND/USD,DXY,TNX,Oil_Price,VNIndex,Bitcoin,Spread_lag1
2024-04-13,83100000,2343.43,70577578,12522422,24980,106.04,0.4703,85.6,1276.6,63821.47,13922422.0
2024-04-14,83100000,2343.43,70577578,12522422,24980,106.04,0.4703,85.69,1276.6,65738.73,12522422.0
2024-04-15,84100000,2382.51,71812008,12287992,25000,106.21,0.4703,85.86,1216.61,63426.21,12522422.0
2024-04-16,83700000,2382.83,72338769,11361231,25180,106.26,0.4703,85.53,1215.68,63811.86,12287992.0
2024-04-17,84100000,2360.81,71954910,12145090,25280,105.95,0.4703,82.86,1193.01,61276.69,11361231.0
2024-04-18,84100000,2378.25,72830544,11269456,25400,106.15,0.4703,82.59,1193.01,63512.75,12145090.0
2024-04-19,83800000,2390.45,73204151,10595849,25400,106.15,0.4703,82.69,1174.85,63843.57,11269456.0
2024-04-20,84000000,2390.45,73204151,10795849,25400,106.15,0.4703,82.69,1174.85,64994.44,10595849.0
2024-04-21,84000000,2390.45,73204151,10795849,25400,106.15,0.4703,82.44,1174.85,64926.64,10795849.0
2024-04-22,83500000,2326.29,71351530,12148470,25440,106.08,0.4703,82.58,1190.22,66837.68,10795849.0
2024-04-23,83300000,2321.81,71256110,12043890,25455,105.69,0.4703,83.92,1177.4,66407.27,12148470.0
2024-04-24,84500000,2315.82,71030396,13469604,25440,105.86,0.4703,83.16,1205.61,64276.9,12043890.0
2024-04-25,84300000,2331.78,71421522,12878478,25405,105.6,0.4703,84.2,1204.97,64481.71,13469604.0
2024-04-26,85200000,2337.72,71448446,13751554,25350,105.94,0.4703,84.14,1209.52,63755.32,12878478.0
2024-04-27,85200000,2337.72,71448446,13751554,25350,105.94,0.4703,84.14,1209.52,63419.14,13751554.0
2024-04-28,85200000,2337.72,71448446,13751554,25350,105.94,0.4703,83.61,1209.52,63113.23,13751554.0
2024-04-29,85200000,2334.44,71291908,13908092,25330,105.58,0.4703,82.98,1209.52,63841.12,13751554.0
2024-04-30,85200000,2285.57,69799457,15400543,25330,106.22,0.4703,81.69,1209.52,60636.86,13908092.0
2024-05-01,85200000,2317.9,70786789,14413211,25330,105.76,0.4703,79.44,1209.52,58254.01,15400543.0
2024-05-02,85100000,2303.29,70340612,14759388,25330,105.3,0.4703,79.53,1216.36,59123.43,14413211.0
2024-05-03,85800000,2301.56,70454272,15345728,25390,105.03,0.4703,78.29,1221.03,62889.84,14759388.0
2024-05-04,85900000,2301.56,70454272,15445728,25390,105.03,0.4703,78.29,1221.03,63891.47,15345728.0
2024-05-05,85900000,2301.56,70454272,15445728,25390,105.03,0.4703,78.64,1221.03,64031.13,15445728.0
2024-05-06,86500000,2323.57,71156046,15343954,25400,105.05,0.4703,79.11,1241.58,63161.95,15445728.0
2024-05-07,87500000,2313.79,70772858,16727142,25370,105.41,0.4703,78.53,1248.63,62334.82,15343954.0
2024-05-08,87500000,2308.65,70699142,16800858,25400,105.55,0.4703,79.47,1250.46,61187.94,16727142.0
2024-05-09,89100000,2345.88,71909966,17190034,25425,105.23,0.4703,79.84,1248.64,63049.96,16800858.0
2024-05-10,92400000,2360.14,72389771,20010229,25440,105.31,0.4703,78.38,1244.7,60792.78,17190034.0
2024-05-11,91300000,2360.14,72389771,18910229,25440,105.31,0.4703,78.38,1244.7,60793.71,20010229.0
2024-05-12,91300000,2360.14,72389771,18910229,25440,105.31,0.4703,78.22,1244.7,61448.39,18910229.0
2024-05-13,90000000,2336.05,71679052,18320948,25450,105.22,0.4703,79.25,1240.18,62901.45,18910229.0
2024-05-14,89000000,2357.97,72360171,16639829,25453,105.01,0.4703,78.48,1243.28,61552.79,18320948.0
2024-05-15,90200000,2386.04,73212938,16987062,25450,104.35,0.4703,78.95,1254.39,66267.49,16639829.0
2024-05-16,90000000,2376.44,72904047,17095953,25445,104.46,0.4703,79.39,1268.78,65231.58,16987062.0
2024-05-17,90000000,2414.89,74042849,15957151,25431,104.45,0.4703,79.98,1273.11,67051.88,17095953.0
2024-05-18,90400000,2414.89,74042849,16357151,25431,104.45,0.4703,79.98,1273.11,66940.8,15957151.0
2024-05-19,90400000,2414.89,74042849,16357151,25431,104.45,0.4703,79.78,1273.11,66278.37,16357151.0
2024-05-20,91000000,2425.12,74406216,16593784,25448,104.57,0.4703,79.69,1277.58,71448.2,16357151.0
2024-05-21,90700000,2421.64,74311123,16388877,25452,104.66,0.4703,78.69,1277.14,70136.53,16593784.0
2024-05-22,90900000,2378.25,73005452,17894548,25461,104.94,0.4703,77.53,1266.91,69122.34,16388877.0
2024-05-23,90000000,2328.37,71482700,18517300,25464,105.11,0.4703,77.22,1281.03,67929.56,17894548.0
2024-05-24,89500000,2333.76,71662246,17837754,25469,104.72,0.4703,78.18,1261.93,68526.1,18517300.0
2024-05-25,89500000,2333.76,71662246,17837754,25469,104.72,0.4703,78.18,1261.93,69265.95,17837754.0
2024-05-26,89500000,2333.76,71662246,17837754,25469,104.72,0.4703,78.16,1261.93,68518.09,17837754.0
2024-05-27,89900000,2350.74,72172310,17727690,25465,104.72,0.4703,78.95,1267.68,69394.55,17837754.0
2024-05-28,90500000,2360.95,72428848,18071152,25445,104.61,0.4703,80.55,1281.73,68296.22,17727690.0
2024-05-29,90300000,2338.77,71756872,18543128,25448,105.1,0.4703,79.53,1272.64,67578.09,18071152.0
2024-05-30,88800000,2343.0,71892304,16907696,25450,104.72,0.4703,78.03,1266.32,68364.99,18543128.0
2024-05-31,87500000,2326.97,71400442,16099558,25450,104.67,0.4703,77.44,1261.72,67491.41,16907696.0
2024-06-01,83000000,2326.97,71400442,11599558,25450,104.67,0.4703,77.44,1261.72,67706.94,16099558.0
2024-06-02,83000000,2326.97,71400442,11599558,25450,104.67,0.4703,77.0,1261.72,67751.6,11599558.0
2024-06-03,79980000,2350.35,72089494,7890506,25440,104.14,0.4703,74.28,1280.0,68804.78,11599558.0
2024-06-04,78980000,2327.68,71371713,7608287,25432,104.11,0.4703,73.17,1283.52,70567.77,7890506.0
2024-06-05,77980000,2354.78,72140199,5839801,25410,104.27,0.4703,74.62,1284.35,71082.82,7608287.0
2024-06-06,76980000,2375.61,72792660,4187340,25415,104.1,0.4703,75.88,1283.56,70757.16,5839801.0
2024-06-07,76980000,2292.71,70266286,6713714,25420,104.89,0.4703,75.59,1287.58,69342.59,4187340.0
2024-06-08,76980000,2292.71,70266286,6713714,25420,104.89,0.4703,75.59,1287.58,69305.77,6713714.0
2024-06-09,76980000,2292.71,70266286,6713714,25420,104.89,0.4703,75.5,1287.58,69647.99,6713714.0
2024-06-10,76980000,2310.6,70758858,6221142,25400,105.15,0.4703,78.19,1290.67,69512.28,6713714.0
2024-06-11,76980000,2316.27,70974383,6005617,25415,105.23,0.4703,78.25,1284.41,67332.03,6221142.0
2024-06-12,76980000,2322.55,71222817,5757183,25435,104.65,0.4703,78.39,1300.19,68241.19,6005617.0
2024-06-13,76980000,2303.19,70629127,6350873,25435,105.2,0.4703,77.97,1301.51,66756.4,5757183.0
2024-06-14,76980000,2332.52,71528554,5451446,25435,105.55,0.4703,78.53,1279.91,66011.09,6350873.0
2024-06-15,76980000,2332.52,71528554,5451446,25435,105.55,0.4703,78.53,1279.91,66191.0,5451446.0
2024-06-16,76980000,2332.52,71528554,5451446,25435,105.55,0.4703,78.28,1279.91,66639.05,5451446.0
2024-06-17,76980000,2318.87,71151903,5828097,25450,105.32,0.4703,80.19,1274.77,66490.3,5451446.0
2024-06-18,76980000,2328.33,71371993,5608007,25425,105.26,0.4703,81.18,1279.5,65140.75,5828097.0
2024-06-19,76980000,2327.48,71402060,5577940,25445,105.26,0.4703,80.98,1279.79,64960.3,5608007.0
2024-06-20,76980000,2359.63,72402577,4577423,25450,105.59,0.4703,81.64,1282.3,64828.66,5577940.0
2024-06-21,76980000,2320.34,71197008,5782992,25450,105.8,0.4703,80.96,1282.02,64096.2,4577423.0
2024-06-22,76980000,2320.34,71197008,5782992,25450,105.8,0.4703,80.96,1282.02,64252.58,5782992.0
2024-06-23,76980000,2320.34,71197008,5782992,25450,105.8,0.4703,80.59,1282.02,63180.8,5782992.0
2024-06-24,76980000,2332.93,71513000,5467000,25425,105.47,0.4703,82.03,1254.12,60277.41,5782992.0
2024-06-25,76980000,2319.01,71170178,5809822,25455,105.61,0.4703,81.06,1256.56,61804.64,5467000.0
2024-06-26,76980000,2297.91,70522621,6457379,25455,106.05,0.4703,80.94,1261.24,60811.28,5809822.0
2024-06-27,76980000,2327.45,71457262,5522738,25465,105.91,0.4703,82.19,1259.09,61604.8,6457379.0
2024-06-28,76980000,2325.71,71375800,5604200,25455,105.87,0.4703,81.81,1245.32,60320.14,5522738.0
2024-06-29,76980000,2325.71,71375800,5604200,25455,105.87,0.4703,81.81,1245.32,60887.38,5604200.0
2024-06-30,76980000,2325.71,71375800,5604200,25455,105.87,0.4703,81.99,1245.32,62678.29,5604200.0
2024-07-01,76980000,2331.7,71531521,5448479,25445,105.9,0.4703,83.67,1254.56,62851.98,5604200.0
2024-07-02,76980000,2329.28,71471322,5508678,25450,105.72,0.4703,83.27,1269.79,62029.02,5448479.0
2024-07-03,76980000,2356.06,72293036,4686964,25450,105.4,0.4703,83.86,1276.85,60173.92,5508678.0
2024-07-04,76980000,2356.12,72294877,4685123,25450,105.4,0.4703,84.16,1279.89,56977.7,4686964.0
2024-07-05,76980000,2391.46,73379245,3600755,25450,104.88,0.4703,83.58,1283.04,56662.38,4685123.0
2024-07-06,76980000,2391.46,73379245,3600755,25450,104.88,0.4703,83.58,1283.04,58303.54,3600755.0
2024-07-07,76980000,2391.46,73379245,3600755,25450,104.88,0.4703,83.38,1283.04,55849.11,3600755.0
2024-07-08,76980000,2358.8,72269042,4710958,25412,105.01,0.4703,82.41,1283.56,56705.1,3600755.0
2024-07-09,76980000,2363.58,72424041,4555959,25415,105.12,0.4703,81.84,1293.71,58009.23,4710958.0
2024-07-10,76980000,2371.07,72647829,4332171,25413,105.05,0.4703,82.6,1285.94,57742.5,4555959.0
2024-07-11,76980000,2414.78,73992894,2987106,25415,104.44,0.4703,83.14,1283.8,57344.91,4332171.0
2024-07-12,76980000,2411.27,73899878,3080122,25420,104.09,0.4703,82.33,1280.75,57899.46,2987106.0
2024-07-13,76980000,2411.27,73899878,3080122,25420,104.09,0.4703,82.33,1280.75,59231.95,3080122.0
2024-07-14,76980000,2411.27,73899878,3080122,25420,104.09,0.4703,82.34,1280.75,60787.79,3080122.0
2024-07-15,76980000,2422.07,74201671,2778329,25410,104.19,0.4703,81.89,1279.82,64870.15,3080122.0
2024-07-16,76980000,2468.57,75477416,1502584,25360,104.27,0.4703,80.77,1281.18,65097.15,2778329.0
2024-07-17,76980000,2458.38,75210313,1769687,25375,103.75,0.4703,82.78,1268.66,64118.79,1502584.0
2024-07-18,80000000,2444.97,74623188,5376812,25315,104.17,0.4703,81.83,1274.44,63974.07,1769687.0
2024-07-19,80000000,2400.79,73260293,6739707,25310,104.4,0.4703,79.65,1264.78,66710.16,5376812.0
2024-07-20,80000000,2400.79,73260293,6739707,25310,104.4,0.4703,79.65,1264.78,67163.65,6739707.0
2024-07-21,80000000,2400.79,73260293,6739707,25310,104.4,0.4703,79.95,1264.78,68154.52,6739707.0
2024-07-22,80000000,2397.65,73135568,6864432,25300,104.31,0.4703,79.14,1254.64,67585.25,6739707.0
2024-07-23,79500000,2409.21,73560800,5939200,25325,104.45,0.4703,78.19,1231.81,65927.67,6864432.0
2024-07-24,79500000,2397.59,73263817,6236183,25345,104.39,0.4703,78.3,1238.47,65372.13,5939200.0
2024-07-25,79500000,2364.5,72266931,7233069,25350,104.36,0.4703,79.06,1233.19,65777.23,6236183.0
2024-07-26,79500000,2385.57,72723949,6776051,25285,104.32,0.4703,77.21,1242.11,67912.06,7233069.0
2024-07-27,79500000,2385.57,72723949,6776051,25285,104.32,0.4703,77.21,1242.11,67813.34,6776051.0
2024-07-28,79500000,2385.57,72723949,6776051,25285,104.32,0.4703,77.95,1242.11,68255.87,6776051.0
2024-07-29,79500000,2383.54,72705170,6794830,25300,104.56,0.4703,76.3,1246.6,66819.91,6776051.0
2024-07-30,79000000,2408.43,73391797,5608203,25275,104.55,0.4703,75.91,1245.06,66201.02,6794830.0
2024-07-31,79000000,2448.1,74600656,4399344,25275,104.1,0.4703,79.14,1251.51,64619.25,5608203.0
2024-08-01,79800000,2445.42,74401056,5398944,25235,104.42,0.4703,77.37,1226.96,65357.5,4399344.0
2024-08-02,79800000,2443.29,74277336,5522664,25215,103.21,0.4703,74.69,1236.6,61415.07,5398944.0
2024-08-03,79800000,2443.29,74277336,5522664,25215,103.21,0.4703,74.69,1236.6,60680.09,5522664.0
2024-08-04,79800000,2443.29,74277336,5522664,25215,103.21,0.4703,74.44,1236.6,58116.98,5522664.0
2024-08-05,79800000,2407.65,73164833,6635167,25205,102.69,0.4703,74.62,1188.07,53991.46,5522664.0
2024-08-06,79000000,2389.37,72249238,6750762,25080,102.97,0.4703,73.25,1210.28,56034.32,6635167.0
2024-08-07,79000000,2381.53,72155738,6844262,25130,103.2,0.4703,75.84,1215.88,55027.46,6750762.0
2024-08-08,79000000,2426.75,73598962,5401038,25155,103.21,0.4703,76.45,1208.32,61710.14,6844262.0
2024-08-09,78500000,2430.93,73667117,4832883,25135,103.14,0.4703,77.4,1223.64,60880.11,5401038.0
2024-08-10,78500000,2430.93,73667117,4832883,25135,103.14,0.4703,77.4,1223.64,60945.81,4832883.0
2024-08-11,78500000,2430.93,73667117,4832883,25135,103.14,0.4703,77.05,1223.64,58719.48,4832883.0
2024-08-12,78500000,2472.25,74785151,3714849,25090,103.14,0.4703,79.83,1230.28,59354.52,4832883.0
2024-08-13,80000000,2465.03,74655907,5344093,25120,102.56,0.4703,78.94,1230.42,60609.57,3714849.0
2024-08-14,80000000,2447.64,74114478,5885522,25115,102.57,0.4703,77.7,1230.36,58737.27,5344093.0
2024-08-15,80000000,2456.1,74089332,5910668,25020,102.98,0.4703,78.4,1223.56,57560.1,5885522.0
2024-08-16,80000000,2507.28,75678543,4321457,25035,102.46,0.4703,78.27,1252.23,58894.11,5910668.0
2024-08-17,80000000,2507.28,75678543,4321457,25035,102.46,0.4703,78.27,1252.23,59478.97,4321457.0
2024-08-18,80000000,2507.28,75678543,4321457,25035,102.46,0.4703,78.27,1252.23,58483.96,4321457.0
2024-08-19,80000000,2503.92,75622409,4377591,25050,101.89,0.4703,78.27,1261.62,59493.45,4321457.0
2024-08-20,81000000,2513.74,75646226,5353774,24960,101.44,0.4703,78.27,1272.55,59012.79,4377591.0
2024-08-21,81000000,2511.95,75456075,5543925,24915,101.04,0.4703,78.27,1284.05,61175.19,5353774.0
2024-08-22,81000000,2483.29,74640072,6359928,24930,101.51,0.4703,78.27,1282.78,60381.91,5543925.0
2024-08-23,81000000,2512.07,75595971,5404029,24960,100.72,0.4703,78.27,1285.32,64094.36,6359928.0
2024-08-24,81000000,2512.07,75595971,5404029,24960,100.72,0.4703,78.27,1285.32,64178.99,5404029.0
2024-08-25,81000000,2512.07,75595971,5404029,24960,100.72,0.4703,78.27,1285.32,64333.54,5404029.0
2024-08-26,81000000,2516.89,75756192,5243808,24965,100.85,0.4703,76.75,1280.02,62880.66,5404029.0
2024-08-27,81000000,2524.57,75667759,5332241,24860,100.55,0.4703,75.38,1280.56,59504.13,5243808.0
2024-08-28,81000000,2502.25,74878098,6121902,24820,101.09,0.4703,73.98,1281.44,59027.62,5332241.0
2024-08-29,81000000,2521.18,75550954,5449046,24855,101.34,0.4703,75.11,1281.47,59388.18,6121902.0
2024-08-30,81000000,2503.03,75052328,5947672,24870,101.7,0.4703,73.18,1283.87,59119.48,5449046.0
2024-08-31,81000000,2503.03,75052328,5947672,24870,101.7,0.4703,73.18,1283.87,58969.9,5947672.0
2024-09-01,81000000,2503.03,75052328,5947672,24870,101.7,0.4703,72.53,1283.87,57325.49,5947672.0
2024-09-02,81000000,2499.29,74910053,6089947,24860,101.7,0.4703,73.24,1283.87,59112.48,5947672.0
2024-09-03,81000000,2492.76,74714333,6285667,24860,101.83,0.4703,69.81,1283.87,57431.02,6089947.0
2024-09-04,81000000,2494.19,74757193,6242807,24860,101.36,0.4703,68.84,1275.8,57971.54,6285667.0
2024-09-05,80500000,2516.32,75396215,5103785,24852,101.11,0.4703,68.9,1268.21,56160.49,6242807.0
2024-09-06,80500000,2497.03,74450944,6049056,24730,101.18,0.4703,67.64,1273.96,53948.75,5103785.0
2024-09-07,80500000,2497.03,74450944,6049056,24730,101.18,0.4703,67.64,1273.96,54139.69,6049056.0
2024-09-08,80500000,2497.03,74450944,6049056,24730,101.18,0.4703,67.81,1273.96,54841.57,6049056.0
2024-09-09,80500000,2505.25,74303369,6196631,24600,101.55,0.4703,68.17,1267.73,57019.54,6049056.0
2024-09-10,80500000,2516.12,74868449,5631551,24680,101.63,0.4703,65.72,1255.23,57648.71,6196631.0
2024-09-11,80500000,2511.44,74668634,5831366,24660,101.68,0.4703,66.67,1253.27,57343.17,5631551.0
2024-09-12,80500000,2558.75,75735881,4764119,24550,101.37,0.4703,68.55,1256.35,58127.01,5831366.0
2024-09-13,80500000,2576.5,76338919,4161081,24575,101.11,0.4703,68.34,1251.71,60571.3,4764119.0
2024-09-14,80500000,2576.5,76338919,4161081,24575,101.11,0.4703,68.34,1251.71,60005.12,4161081.0
2024-09-15,80500000,2576.5,76338919,4161081,24575,101.11,0.4703,67.95,1251.71,59182.84,4161081.0
2024-09-16,80500000,2582.58,76378946,4121054,24530,100.76,0.4703,69.28,1239.26,58192.51,4161081.0
2024-09-17,82000000,2569.52,75992701,6007299,24530,100.89,0.4703,69.86,1258.95,60308.54,4121054.0
2024-09-18,82000000,2558.8,75953313,6046687,24620,100.6,0.4703,69.31,1264.9,61649.68,6007299.0
2024-09-19,81800000,2586.48,76712575,5087425,24600,100.61,0.4703,70.91,1271.27,62940.46,6046687.0
2024-09-20,82000000,2621.96,77654238,4345762,24565,100.72,0.4703,71.12,1272.04,63192.98,5087425.0
2024-09-21,82000000,2621.96,77654238,4345762,24565,100.72,0.4703,71.12,1272.04,63394.84,4345762.0
2024-09-22,82000000,2621.96,77654238,4345762,24565,100.72,0.4703,70.86,1272.04,63648.71,4345762.0
2024-09-23,82000000,2628.4,77924194,4075806,24590,100.92,0.4703,70.45,1268.48,63329.8,4345762.0
2024-09-24,83500000,2656.7,78843280,4656720,24615,100.37,0.4703,71.39,1276.99,64301.97,4075806.0
2024-09-25,83500000,2656.82,78766762,4733238,24590,100.92,0.4703,69.42,1287.48,63143.14,4656720.0
2024-09-26,83500000,2670.2,79131245,4368755,24580,100.56,0.4703,67.17,1291.49,65181.02,4733238.0
2024-09-27,83500000,2657.97,78880970,4619030,24615,100.42,0.4703,68.45,1290.92,65790.66,4368755.0
2024-09-28,83500000,2657.97,78880970,4619030,24615,100.42,0.4703,68.45,1290.92,65887.65,4619030.0
2024-09-29,83500000,2657.97,78880970,4619030,24615,100.42,0.4703,68.08,1290.92,65635.3,4619030.0
2024-09-30,83500000,2634.49,78104744,5395256,24590,100.78,0.4703,68.14,1287.94,63329.5,4619030.0
2024-10-01,84000000,2662.82,78832278,5167722,24555,101.19,0.4703,70.58,1292.2,60837.01,5395256.0
2024-10-02,84000000,2657.75,78810355,5189645,24595,101.68,0.4703,70.59,1287.84,60632.79,5167722.0
2024-10-03,84000000,2655.9,78938016,5061984,24652,101.99,0.4703,73.55,1278.1,60759.4,5189645.0
2024-10-04,84000000,2652.25,79126917,4873083,24745,102.52,0.4703,74.1,1270.6,62067.48,5061984.0
2024-10-05,84000000,2652.25,79126917,4873083,24745,102.52,0.4703,74.1,1270.6,62089.95,4873083.0
2024-10-06,84000000,2652.25,79126917,4873083,24745,102.52,0.4703,73.5,1270.6,62818.95,4873083.0
2024-10-07,84000000,2643.58,78900130,5099870,24755,102.54,0.4703,76.75,1269.93,62236.66,4873083.0
2024-10-08,85000000,2621.94,78522961,6477039,24840,102.55,0.4703,73.47,1271.98,62131.97,5099870.0
2024-10-09,85000000,2607.77,78082872,6917128,24835,102.93,0.4703,72.85,1281.85,60582.1,6477039.0
2024-10-10,84500000,2629.48,78717070,5782930,24830,102.99,0.4703,75.06,1286.36,60274.5,6917128.0
2024-10-11,84500000,2656.0,79510983,4989017,24830,102.89,0.4703,74.9,1288.39,62445.09,5782930.0
2024-10-12,84500000,2656.0,79510983,4989017,24830,102.89,0.4703,74.9,1288.39,63193.02,4989017.0
2024-10-13,84500000,2656.0,79510983,4989017,24830,102.89,0.4703,73.65,1288.39,62851.38,4989017.0
2024-10-14,85000000,2651.05,79266910,5733090,24800,103.3,0.4703,71.16,1286.34,66046.12,4989017.0
2024-10-15,85000000,2660.99,79692447,5307553,24840,103.26,0.4703,70.48,1281.08,67041.11,5733090.0
2024-10-16,86000000,2673.24,80333270,5666730,24925,103.59,0.4703,70.13,1279.48,67612.72,5307553.0
2024-10-17,86000000,2692.55,81059636,4940364,24970,103.83,0.4703,70.26,1286.52,67399.84,5666730.0
2024-10-18,86000000,2720.25,82582281,3417719,25180,103.49,0.4703,68.8,1285.46,68418.79,4940364.0
2024-10-19,86000000,2720.25,82582281,3417719,25180,103.49,0.4703,68.8,1285.46,68362.73,3417719.0
2024-10-20,86000000,2720.25,82582281,3417719,25180,103.49,0.4703,68.8,1285.46,69001.7,3417719.0
2024-10-21,88000000,2719.65,82465697,5534303,25150,104.01,0.4703,69.95,1279.77,67367.85,3417719.0
2024-10-22,89000000,2748.38,83784188,5215812,25285,104.08,0.4703,71.36,1269.89,67361.41,5534303.0
2024-10-23,89000000,2717.54,83188056,5811944,25390,104.43,0.4703,71.11,1270.9,66432.2,5215812.0
2024-10-24,89000000,2735.7,83776945,5223055,25400,104.06,0.4703,70.33,1257.41,68161.05,5811944.0
2024-10-25,89000000,2747.69,84094430,4905570,25385,104.26,0.4703,71.56,1252.72,66642.41,5223055.0
2024-10-26,89000000,2747.69,84094430,4905570,25385,104.26,0.4703,71.56,1252.72,67014.7,4905570.0
2024-10-27,89000000,2747.69,84094430,4905570,25385,104.26,0.4703,68.66,1252.72,67929.3,4905570.0
2024-10-28,89000000,2741.98,83820496,5179504,25355,104.32,0.4703,67.8,1254.77,69907.76,4905570.0
2024-10-29,89000000,2775.13,84800411,4199589,25345,104.28,0.4703,67.28,1261.78,72720.49,5179504.0
2024-10-30,90000000,2786.19,84970416,5029584,25295,103.99,0.4703,68.75,1258.63,72339.54,4199589.0
2024-10-31,90000000,2743.8,83628027,6371973,25280,103.98,0.4703,70.33,1264.48,70215.19,5029584.0
2024-11-01,89500000,2735.16,83331713,6168287,25270,104.28,0.4703,69.13,1254.89,69482.47,6371973.0
2024-11-02,89500000,2735.16,83331713,6168287,25270,104.28,0.4703,69.13,1254.89,69289.27,6168287.0
2024-11-03,89500000,2735.16,83331713,6168287,25270,104.28,0.4703,70.3,1254.89,68741.12,6168287.0
2024-11-04,89000000,2736.39,83402178,5597822,25280,103.89,0.4703,71.22,1244.71,67811.51,6168287.0
2024-11-05,89000000,2743.59,83720861,5279139,25310,103.42,0.4703,71.76,1245.76,69359.56,5597822.0
2024-11-06,89000000,2659.24,81211037,7788963,25330,105.09,0.4703,71.41,1261.28,75639.08,5279139.0
2024-11-07,85500000,2706.99,82799831,2700169,25370,104.51,0.4703,71.91,1259.75,75904.86,7788963.0
2024-11-08,86000000,2683.77,82024877,3975123,25350,105.0,0.4703,70.23,1252.56,76545.48,2700169.0
2024-11-09,85800000,2683.77,82024877,3775123,25350,105.0,0.4703,70.23,1252.56,76778.87,3975123.0
2024-11-10,85800000,2683.77,82024877,3775123,25350,105.0,0.4703,70.04,1252.56,80474.19,3775123.0
2024-11-11,85400000,2620.2,79797653,5602347,25260,105.54,0.4703,68.09,1250.32,88701.48,3775123.0
2024-11-12,84000000,2597.27,79255895,4744105,25310,106.02,0.4703,67.92,1244.82,87955.81,5602347.0
2024-11-13,84000000,2573.78,78632188,5367812,25340,106.48,0.4703,67.89,1246.04,90584.16,4744105.0
2024-11-14,83500000,2566.19,78369365,5130635,25330,106.67,0.4703,68.44,1231.89,87250.43,5367812.0
2024-11-15,83500000,2561.24,78403474,5096526,25390,106.69,0.4703,66.89,1218.57,91066.01,5130635.0
2024-11-16,83500000,2561.24,78403474,5096526,25390,106.69,0.4703,66.89,1218.57,90558.48,5096526.0
2024-11-17,83500000,2561.24,78403474,5096526,25390,106.69,0.4703,66.73,1218.57,89845.85,5096526.0
2024-11-18,84000000,2612.2,79931943,4068057,25380,106.28,0.4703,68.93,1217.12,90542.64,5096526.0
2024-11-19,85000000,2631.68,80607344,4392656,25405,106.21,0.4703,69.3,1205.15,92343.79,4068057.0
2024-11-20,85700000,2650.05,81138059,4561941,25395,106.68,0.4703,69.0,1216.54,94339.49,4392656.0
2024-11-21,86200000,2669.69,81803762,4396238,25415,106.97,0.4703,70.05,1228.33,98504.73,4561941.0
2024-11-22,87000000,2712.55,83117064,3882936,25415,107.49,0.4703,71.06,1228.1,98997.66,4396238.0
2024-11-23,87000000,2712.55,83117064,3882936,25415,107.49,0.4703,71.06,1228.1,97777.28,3882936.0
2024-11-24,87000000,2712.55,83117064,3882936,25415,107.49,0.4703,71.14,1228.1,98013.82,3882936.0
2024-11-25,86600000,2625.26,80448683,6151317,25417,106.82,0.4703,68.52,1234.7,93102.3,3882936.0
2024-11-26,85200000,2631.89,80629641,4570359,25410,107.01,0.4703,68.73,1242.13,91985.32,6151317.0
2024-11-27,85300000,2635.51,80724655,4575345,25405,106.08,0.4703,68.64,1241.97,95962.53,4570359.0
2024-11-28,85400000,2640.96,80796064,4603936,25375,106.08,0.4703,68.7,1242.11,95652.47,4575345.0
2024-11-29,85800000,2653.55,81126848,4673152,25358,105.74,0.4703,68.5,1250.46,97461.52,4603936.0
2024-11-30,85800000,2653.55,81126848,4673152,25358,105.74,0.4703,68.5,1250.46,96449.05,4673152.0
2024-12-01,85800000,2653.55,81126848,4673152,25358,105.74,0.4703,68.16,1250.46,97279.79,4673152.0
2024-12-02,85300000,2638.93,80635329,4664671,25344,106.45,0.4703,68.0,1251.21,95865.3,4673152.0
2024-12-03,85500000,2643.44,80868749,4631251,25374,106.37,0.4703,69.8,1249.83,96002.16,4664671.0
2024-12-04,85500000,2649.79,81130099,4369901,25395,106.34,0.4703,68.54,1240.41,98768.53,4631251.0
2024-12-05,85500000,2632.05,80602810,4897190,25400,105.71,0.4703,68.19,1267.53,96593.57,4369901.0
2024-12-06,85200000,2632.91,80606925,4593075,25393,105.97,0.4703,67.0,1270.14,99920.71,4897190.0
2024-12-07,85200000,2632.91,80606925,4593075,25393,105.97,0.4703,67.0,1270.14,99923.34,4593075.0
2024-12-08,85200000,2632.91,80606925,4593075,25393,105.97,0.4703,67.16,1270.14,101236.02,4593075.0
2024-12-09,85200000,2658.78,81341239,3858761,25375,106.15,0.4703,67.93,1273.84,97432.72,4593075.0
2024-12-10,85200000,2693.64,82391489,2808511,25370,106.4,0.4703,68.23,1272.07,96675.43,3858761.0
2024-12-11,86900000,2717.93,83101688,3798312,25360,106.71,0.4703,69.95,1268.86,101173.03,2808511.0
2024-12-12,87300000,2681.33,82047285,5252715,25380,106.96,0.4703,69.6,1267.35,100043.0,3798312.0
2024-12-13,86300000,2648.39,81084041,5215959,25394,107.0,0.4703,70.67,1262.57,101459.26,5252715.0
2024-12-14,86300000,2648.39,81084041,5215959,25394,107.0,0.4703,70.67,1262.57,101372.97,5215959.0
2024-12-15,86300000,2648.39,81084041,5215959,25394,107.0,0.4703,70.69,1262.57,104298.7,5215959.0
2024-12-16,85100000,2652.5,81229062,3870938,25400,106.86,0.4703,70.19,1263.79,106029.72,5215959.0
